nodes,techs,carriers,timesteps,flow_in
NLD,curtailment,power,2024-10-17 12:00:00,8.88631070067444e-06
NLD,curtailment,power,2024-10-17 13:00:00,8.886311683661352e-06
NLD,curtailment,power,2024-10-17 14:00:00,8.886311673993522e-06
NLD,curtailment,power,2024-10-17 15:00:00,8.88631124891905e-06
NLD,curtailment,power,2024-10-17 16:00:00,8.886312308438492e-06
NLD,curtailment,power,2024-10-17 17:00:00,8.886311781382012e-06
NLD,curtailment,power,2024-10-17 18:00:00,8.886310125474396e-06
NLD,curtailment,power,2024-10-17 19:00:00,8.886300962086032e-06
NLD,curtailment,power,2024-10-17 20:00:00,8.886167651476519e-06
NLD,curtailment,power,2024-10-17 21:00:00,8.88624391962977e-06
NLD,curtailment,power,2024-10-17 22:00:00,8.886298605014463e-06
NLD,curtailment,power,2024-10-17 23:00:00,8.886305666985263e-06
NLD,curtailment,power,2024-10-18 00:00:00,8.88630584407581e-06
NLD,curtailment,power,2024-10-18 01:00:00,8.886306229629378e-06
NLD,curtailment,power,2024-10-18 02:00:00,8.88630677582658e-06
NLD,curtailment,power,2024-10-18 03:00:00,8.886307107201698e-06
NLD,curtailment,power,2024-10-18 04:00:00,8.886307654124449e-06
NLD,curtailment,power,2024-10-18 05:00:00,8.886307238557128e-06
NLD,curtailment,power,2024-10-18 06:00:00,8.886303559091108e-06
NLD,curtailment,power,2024-10-18 07:00:00,8.88621067456248e-06
NLD,curtailment,power,2024-10-18 08:00:00,8.444905680612784e-06
NLD,curtailment,power,2024-10-18 09:00:00,8.88630072821018e-06
NLD,curtailment,power,2024-10-18 10:00:00,8.8863089630427e-06
NLD,curtailment,power,2024-10-18 11:00:00,8.886313327543648e-06
NLD,curtailment,power,2024-10-18 12:00:00,8.886321162930068e-06
NLD,curtailment,power,2024-10-18 13:00:00,8.886320018287527e-06
NLD,curtailment,power,2024-10-18 14:00:00,8.886313922295327e-06
NLD,curtailment,power,2024-10-18 15:00:00,8.886316445256117e-06
NLD,curtailment,power,2024-10-18 16:00:00,8.886315196991821e-06
NLD,curtailment,power,2024-10-18 17:00:00,8.886311532833001e-06
NLD,curtailment,power,2024-10-18 18:00:00,8.886302346102631e-06
NLD,curtailment,power,2024-10-18 19:00:00,8.44487530795874e-06
NLD,curtailment,power,2024-10-18 20:00:00,8.44485960946285e-06
NLD,curtailment,power,2024-10-18 21:00:00,8.444861266736561e-06
NLD,curtailment,power,2024-10-18 22:00:00,8.445468073279942e-06
NLD,curtailment,power,2024-10-18 23:00:00,8.886291169980971e-06
NLD,curtailment,power,2024-10-19 00:00:00,8.886298187301724e-06
NLD,curtailment,power,2024-10-19 01:00:00,8.886302802349217e-06
NLD,curtailment,power,2024-10-19 02:00:00,8.886304939211085e-06
NLD,curtailment,power,2024-10-19 03:00:00,8.886306406137925e-06
NLD,curtailment,power,2024-10-19 04:00:00,8.886305856742327e-06
NLD,curtailment,power,2024-10-19 05:00:00,8.88630669931877e-06
NLD,curtailment,power,2024-10-19 06:00:00,8.88630438885922e-06
NLD,curtailment,power,2024-10-19 07:00:00,8.8862907528936e-06
NLD,curtailment,power,2024-10-19 08:00:00,8.88626030813057e-06
NLD,curtailment,power,2024-10-19 09:00:00,8.886291842441323e-06
NLD,curtailment,power,2024-10-19 10:00:00,8.88630643407001e-06
NLD,curtailment,power,2024-10-19 11:00:00,8.886310209009138e-06
NLD,curtailment,power,2024-10-19 12:00:00,8.886311948927894e-06
NLD,curtailment,power,2024-10-19 13:00:00,8.886310985661318e-06
NLD,curtailment,power,2024-10-19 14:00:00,8.886312443293944e-06
NLD,curtailment,power,2024-10-19 15:00:00,8.886313416526506e-06
NLD,curtailment,power,2024-10-19 16:00:00,8.88631238253547e-06
NLD,curtailment,power,2024-10-19 17:00:00,8.886311290925378e-06
NLD,curtailment,power,2024-10-19 18:00:00,8.886304889531207e-06
NLD,curtailment,power,2024-10-19 19:00:00,8.886260383631807e-06
NLD,curtailment,power,2024-10-19 20:00:00,8.4449204768456e-06
NLD,curtailment,power,2024-10-19 21:00:00,8.44500003041853e-06
NLD,curtailment,power,2024-10-19 22:00:00,8.886286711088515e-06
NLD,curtailment,power,2024-10-19 23:00:00,8.886297645779168e-06
NLD,curtailment,power,2024-10-20 00:00:00,8.886302570397173e-06
NLD,curtailment,power,2024-10-20 01:00:00,8.886304669654139e-06
NLD,curtailment,power,2024-10-20 02:00:00,8.886304372247075e-06
NLD,curtailment,power,2024-10-20 03:00:00,8.88630609085627e-06
NLD,curtailment,power,2024-10-20 04:00:00,8.886305946183802e-06
NLD,curtailment,power,2024-10-20 05:00:00,8.886305424318699e-06
NLD,curtailment,power,2024-10-20 06:00:00,8.8863046556302e-06
NLD,curtailment,power,2024-10-20 07:00:00,8.886303522212622e-06
NLD,curtailment,power,2024-10-20 08:00:00,8.886302141747002e-06
NLD,curtailment,power,2024-10-20 09:00:00,8.886303860745643e-06
NLD,curtailment,power,2024-10-20 10:00:00,8.886311016630902e-06
NLD,curtailment,power,2024-10-20 11:00:00,8.886312401050174e-06
NLD,curtailment,power,2024-10-20 12:00:00,8.886311722749009e-06
NLD,curtailment,power,2024-10-20 13:00:00,8.88631250030498e-06
NLD,curtailment,power,2024-10-20 14:00:00,8.886312048667772e-06
NLD,curtailment,power,2024-10-20 15:00:00,8.886312060055798e-06
NLD,curtailment,power,2024-10-20 16:00:00,8.886311867132646e-06
NLD,curtailment,power,2024-10-20 17:00:00,8.886310554955933e-06
NLD,curtailment,power,2024-10-20 18:00:00,8.886300965677777e-06
NLD,curtailment,power,2024-10-20 19:00:00,8.444903835177521e-06
NLD,curtailment,power,2024-10-20 20:00:00,8.444823212572575e-06
NLD,curtailment,power,2024-10-20 21:00:00,8.44485374705507e-06
NLD,curtailment,power,2024-10-20 22:00:00,8.444866605731866e-06
NLD,curtailment,power,2024-10-20 23:00:00,8.44489711576777e-06
NLD,curtailment,power,2024-10-21 00:00:00,8.445062465774027e-06
NLD,curtailment,power,2024-10-21 01:00:00,8.886270983687362e-06
NLD,curtailment,power,2024-10-21 02:00:00,8.886292218016761e-06
NLD,curtailment,power,2024-10-21 03:00:00,8.88629743419668e-06
NLD,curtailment,power,2024-10-21 04:00:00,8.886300496558676e-06
NLD,curtailment,power,2024-10-21 05:00:00,8.886295381779416e-06
NLD,curtailment,power,2024-10-21 06:00:00,8.886069341960609e-06
NLD,curtailment,power,2024-10-21 07:00:00,8.045399338975443e-06
NLD,curtailment,power,2024-10-21 08:00:00,8.045224723195275e-06
NLD,curtailment,power,2024-10-21 09:00:00,8.886229338227712e-06
NLD,curtailment,power,2024-10-21 10:00:00,8.886305526138727e-06
NLD,curtailment,power,2024-10-21 11:00:00,8.88630836453361e-06
NLD,curtailment,power,2024-10-21 12:00:00,8.886310090526223e-06
NLD,curtailment,power,2024-10-21 13:00:00,8.886310053559266e-06
NLD,curtailment,power,2024-10-21 14:00:00,8.886310849826832e-06
NLD,curtailment,power,2024-10-21 15:00:00,8.886310364241302e-06
NLD,curtailment,power,2024-10-21 16:00:00,8.886310033648977e-06
NLD,curtailment,power,2024-10-21 17:00:00,8.886306520811387e-06
NLD,curtailment,power,2024-10-21 18:00:00,8.886281502236935e-06
NLD,curtailment,power,2024-10-21 19:00:00,2.1541086883159226e-06
NLD,curtailment,power,2024-10-21 20:00:00,2.1541082790994793e-06
NLD,curtailment,power,2024-10-21 21:00:00,2.1541084432057838e-06
NLD,curtailment,power,2024-10-21 22:00:00,8.444801931614676e-06
NLD,curtailment,power,2024-10-21 23:00:00,8.444941804206484e-06
NLD,curtailment,power,2024-10-22 00:00:00,8.444933886709964e-06
NLD,curtailment,power,2024-10-22 01:00:00,8.886257785599774e-06
NLD,curtailment,power,2024-10-22 02:00:00,8.886292588991714e-06
NLD,curtailment,power,2024-10-22 03:00:00,8.886296127109863e-06
NLD,curtailment,power,2024-10-22 04:00:00,8.886298274795538e-06
NLD,curtailment,power,2024-10-22 05:00:00,8.886297670119506e-06
NLD,curtailment,power,2024-10-22 06:00:00,8.88623782607876e-06
NLD,curtailment,power,2024-10-22 07:00:00,8.44483837160459e-06
NLD,curtailment,power,2024-10-22 08:00:00,8.045807279144501e-06
NLD,curtailment,power,2024-10-22 09:00:00,8.887556103781905e-06
NLD,curtailment,power,2024-10-22 10:00:00,8.886305978903723e-06
NLD,curtailment,power,2024-10-22 11:00:00,8.886309702331105e-06
NLD,curtailment,power,2024-10-22 12:00:00,8.88631034759663e-06
NLD,curtailment,power,2024-10-22 13:00:00,8.886309601887146e-06
NLD,curtailment,power,2024-10-22 14:00:00,8.886309319021402e-06
NLD,curtailment,power,2024-10-22 15:00:00,8.886309269684131e-06
NLD,curtailment,power,2024-10-22 16:00:00,8.886310149519398e-06
NLD,curtailment,power,2024-10-22 17:00:00,8.886308978585822e-06
NLD,curtailment,power,2024-10-22 18:00:00,8.886283635629356e-06
NLD,curtailment,power,2024-10-22 19:00:00,8.4444436319938e-06
NLD,curtailment,power,2024-10-22 20:00:00,8.444840171773112e-06
NLD,curtailment,power,2024-10-22 21:00:00,8.444771764151097e-06
NLD,curtailment,power,2024-10-22 22:00:00,8.445032335308196e-06
NLD,curtailment,power,2024-10-22 23:00:00,8.886272165602171e-06
NLD,curtailment,power,2024-10-23 00:00:00,8.886295859754714e-06
NLD,curtailment,power,2024-10-23 01:00:00,8.886301129144673e-06
NLD,curtailment,power,2024-10-23 02:00:00,8.886301113670506e-06
NLD,curtailment,power,2024-10-23 03:00:00,8.8862981336554e-06
NLD,curtailment,power,2024-10-23 04:00:00,8.886292788163122e-06
NLD,curtailment,power,2024-10-23 05:00:00,8.886275296524776e-06
NLD,curtailment,power,2024-10-23 06:00:00,8.88607053555878e-06
NLD,curtailment,power,2024-10-23 07:00:00,8.045362517433968e-06
NLD,curtailment,power,2024-10-23 08:00:00,2.154114783759842e-06
NLD,curtailment,power,2024-10-23 09:00:00,8.045354297636729e-06
NLD,curtailment,power,2024-10-23 10:00:00,8.886294826375169e-06
NLD,curtailment,power,2024-10-23 11:00:00,8.886307078479014e-06
NLD,curtailment,power,2024-10-23 12:00:00,8.88630799000074e-06
NLD,curtailment,power,2024-10-23 13:00:00,8.886308614915357e-06
NLD,curtailment,power,2024-10-23 14:00:00,8.886309019400396e-06
NLD,curtailment,power,2024-10-23 15:00:00,8.8863091713123e-06
NLD,curtailment,power,2024-10-23 16:00:00,8.88630959985405e-06
NLD,curtailment,power,2024-10-23 17:00:00,8.886305537865458e-06
NLD,curtailment,power,2024-10-23 18:00:00,8.88628551981574e-06
NLD,curtailment,power,2024-10-23 19:00:00,8.045095109607617e-06
NLD,curtailment,power,2024-10-23 20:00:00,2.154108605834917e-06
NLD,curtailment,power,2024-10-23 21:00:00,2.154111397252405e-06
NLD,curtailment,power,2024-10-23 22:00:00,8.444907843197132e-06
NLD,curtailment,power,2024-10-23 23:00:00,8.444952315066895e-06
NLD,curtailment,power,2024-10-24 00:00:00,8.886254991055664e-06
NLD,curtailment,power,2024-10-24 01:00:00,8.886297560614653e-06
NLD,curtailment,power,2024-10-24 02:00:00,8.886302782600691e-06
NLD,curtailment,power,2024-10-24 03:00:00,8.886303007041383e-06
NLD,curtailment,power,2024-10-24 04:00:00,8.886303197691396e-06
NLD,curtailment,power,2024-10-24 05:00:00,8.886302540132753e-06
NLD,curtailment,power,2024-10-24 06:00:00,8.886260965978478e-06
NLD,curtailment,power,2024-10-24 07:00:00,8.444846996885635e-06
NLD,curtailment,power,2024-10-24 08:00:00,8.444775078237082e-06
NLD,curtailment,power,2024-10-24 09:00:00,8.444993972784101e-06
NLD,curtailment,power,2024-10-24 10:00:00,8.886304521904271e-06
NLD,curtailment,power,2024-10-24 11:00:00,8.886309408893088e-06
NLD,curtailment,power,2024-10-24 12:00:00,8.88631082505498e-06
NLD,curtailment,power,2024-10-24 13:00:00,8.886310218125543e-06
NLD,curtailment,power,2024-10-24 14:00:00,8.886310791694947e-06
NLD,curtailment,power,2024-10-24 15:00:00,8.886311718804682e-06
NLD,curtailment,power,2024-10-24 16:00:00,8.886311193027994e-06
NLD,curtailment,power,2024-10-24 17:00:00,8.886309508003478e-06
NLD,curtailment,power,2024-10-24 18:00:00,8.886287142740625e-06
NLD,curtailment,power,2024-10-24 19:00:00,8.045257302863405e-06
NLD,curtailment,power,2024-10-24 20:00:00,8.444844426396241e-06
NLD,curtailment,power,2024-10-24 21:00:00,8.444684115995436e-06
NLD,curtailment,power,2024-10-24 22:00:00,8.445157620494935e-06
NLD,curtailment,power,2024-10-24 23:00:00,8.886286539749877e-06
NLD,curtailment,power,2024-10-25 00:00:00,8.886301719241221e-06
NLD,curtailment,power,2024-10-25 01:00:00,8.886304569917947e-06
NLD,curtailment,power,2024-10-25 02:00:00,8.886304743960152e-06
NLD,curtailment,power,2024-10-25 03:00:00,8.886305060963953e-06
NLD,curtailment,power,2024-10-25 04:00:00,8.886304197989765e-06
NLD,curtailment,power,2024-10-25 05:00:00,8.886302754602688e-06
NLD,curtailment,power,2024-10-25 06:00:00,8.886256939596819e-06
NLD,curtailment,power,2024-10-25 07:00:00,8.444736378233376e-06
NLD,curtailment,power,2024-10-25 08:00:00,8.444824062297813e-06
NLD,curtailment,power,2024-10-25 09:00:00,8.444793296293052e-06
NLD,curtailment,power,2024-10-25 10:00:00,8.444982176615025e-06
NLD,curtailment,power,2024-10-25 11:00:00,8.886615458835422e-06
NLD,curtailment,power,2024-10-25 12:00:00,8.886246998764807e-06
NLD,curtailment,power,2024-10-25 13:00:00,8.886289071919663e-06
NLD,curtailment,power,2024-10-25 14:00:00,8.886302723363788e-06
NLD,curtailment,power,2024-10-25 15:00:00,8.88630479033278e-06
NLD,curtailment,power,2024-10-25 16:00:00,8.88630625988469e-06
NLD,curtailment,power,2024-10-25 17:00:00,8.88630256091474e-06
NLD,curtailment,power,2024-10-25 18:00:00,8.88624630546956e-06
NLD,curtailment,power,2024-10-25 19:00:00,8.045228318998184e-06
NLD,curtailment,power,2024-10-25 20:00:00,2.154108985319718e-06
NLD,curtailment,power,2024-10-25 21:00:00,2.1541108914811444e-06
NLD,curtailment,power,2024-10-25 22:00:00,8.444862338382805e-06
NLD,curtailment,power,2024-10-25 23:00:00,8.444897545114433e-06
NLD,curtailment,power,2024-10-26 00:00:00,8.444918899606392e-06
NLD,curtailment,power,2024-10-26 01:00:00,8.886192078588762e-06
NLD,curtailment,power,2024-10-26 02:00:00,8.886290362850567e-06
NLD,curtailment,power,2024-10-26 03:00:00,8.886301730187326e-06
NLD,curtailment,power,2024-10-26 04:00:00,8.886303511907064e-06
NLD,curtailment,power,2024-10-26 05:00:00,8.886305285622786e-06
NLD,curtailment,power,2024-10-26 06:00:00,8.886304651273009e-06
NLD,curtailment,power,2024-10-26 07:00:00,8.886302629542136e-06
NLD,curtailment,power,2024-10-26 08:00:00,8.886282195862648e-06
NLD,curtailment,power,2024-10-26 09:00:00,8.886292652840813e-06
NLD,curtailment,power,2024-10-26 10:00:00,8.886306135963418e-06
NLD,curtailment,power,2024-10-26 11:00:00,8.886308758556099e-06
NLD,curtailment,power,2024-10-26 12:00:00,8.88630953879482e-06
NLD,curtailment,power,2024-10-26 13:00:00,8.886308899820703e-06
NLD,curtailment,power,2024-10-26 14:00:00,8.886308669160594e-06
NLD,curtailment,power,2024-10-26 15:00:00,8.886310185184012e-06
NLD,curtailment,power,2024-10-26 16:00:00,8.886309760433066e-06
NLD,curtailment,power,2024-10-26 17:00:00,8.886306586667995e-06
NLD,curtailment,power,2024-10-26 18:00:00,8.886270092046435e-06
NLD,curtailment,power,2024-10-26 19:00:00,8.444854273539741e-06
NLD,curtailment,power,2024-10-26 20:00:00,8.444859570771578e-06
NLD,curtailment,power,2024-10-26 21:00:00,8.444859500782425e-06
NLD,curtailment,power,2024-10-26 22:00:00,8.444884490292452e-06
NLD,curtailment,power,2024-10-26 23:00:00,8.444881581873287e-06
NLD,curtailment,power,2024-10-27 00:00:00,8.444903297598859e-06
NLD,curtailment,power,2024-10-27 01:00:00,8.44508666854836e-06
NLD,curtailment,power,2024-10-27 02:00:00,8.886226560034238e-06
NLD,curtailment,power,2024-10-27 03:00:00,8.886266560048824e-06
NLD,curtailment,power,2024-10-27 04:00:00,8.886266256843446e-06
NLD,curtailment,power,2024-10-27 05:00:00,8.886262645426725e-06
NLD,curtailment,power,2024-10-27 06:00:00,8.886040469609918e-06
NLD,curtailment,power,2024-10-27 07:00:00,8.44500847711413e-06
NLD,curtailment,power,2024-10-27 08:00:00,8.886280040630926e-06
NLD,curtailment,power,2024-10-27 09:00:00,8.886306370495863e-06
NLD,curtailment,power,2024-10-27 10:00:00,8.886308082023918e-06
NLD,curtailment,power,2024-10-27 11:00:00,8.88630929538059e-06
NLD,curtailment,power,2024-10-27 12:00:00,8.88630888698852e-06
NLD,curtailment,power,2024-10-27 13:00:00,8.886308465628958e-06
NLD,curtailment,power,2024-10-27 14:00:00,8.886307260048618e-06
NLD,curtailment,power,2024-10-27 15:00:00,8.886308763592435e-06
NLD,curtailment,power,2024-10-27 16:00:00,8.886307489200385e-06
NLD,curtailment,power,2024-10-27 17:00:00,8.886295748255363e-06
NLD,curtailment,power,2024-10-27 18:00:00,8.444894111211965e-06
NLD,curtailment,power,2024-10-27 19:00:00,8.444873100471074e-06
NLD,curtailment,power,2024-10-27 20:00:00,8.4448662190169e-06
NLD,curtailment,power,2024-10-27 21:00:00,8.444858042117205e-06
NLD,curtailment,power,2024-10-27 22:00:00,8.445325857275345e-06
NLD,curtailment,power,2024-10-27 23:00:00,8.886295664421815e-06
NLD,curtailment,power,2024-10-28 00:00:00,8.886303225369777e-06
NLD,curtailment,power,2024-10-28 01:00:00,8.88630584628498e-06
NLD,curtailment,power,2024-10-28 02:00:00,8.886306822332782e-06
NLD,curtailment,power,2024-10-28 03:00:00,8.886306319429507e-06
NLD,curtailment,power,2024-10-28 04:00:00,8.88630674287811e-06
NLD,curtailment,power,2024-10-28 05:00:00,8.886305609406321e-06
NLD,curtailment,power,2024-10-28 06:00:00,8.886290243736647e-06
NLD,curtailment,power,2024-10-28 07:00:00,8.444870291625037e-06
NLD,curtailment,power,2024-10-28 08:00:00,8.444964506480572e-06
NLD,curtailment,power,2024-10-28 09:00:00,8.886303957503314e-06
NLD,curtailment,power,2024-10-28 10:00:00,8.886308038548278e-06
NLD,curtailment,power,2024-10-28 11:00:00,8.88630881188757e-06
NLD,curtailment,power,2024-10-28 12:00:00,8.88630942628586e-06
NLD,curtailment,power,2024-10-28 13:00:00,8.886309754670314e-06
NLD,curtailment,power,2024-10-28 14:00:00,8.886309585966722e-06
NLD,curtailment,power,2024-10-28 15:00:00,8.886309421812875e-06
NLD,curtailment,power,2024-10-28 16:00:00,8.886306141504124e-06
NLD,curtailment,power,2024-10-28 17:00:00,8.885899463032844e-06
NLD,curtailment,power,2024-10-28 18:00:00,8.44484018006162e-06
NLD,curtailment,power,2024-10-28 19:00:00,8.444871033562798e-06
NLD,curtailment,power,2024-10-28 20:00:00,8.4448567471921e-06
NLD,curtailment,power,2024-10-28 21:00:00,8.444795312930343e-06
NLD,curtailment,power,2024-10-28 22:00:00,8.445093316140559e-06
NLD,curtailment,power,2024-10-28 23:00:00,8.886292536381454e-06
NLD,curtailment,power,2024-10-29 00:00:00,8.886302520787117e-06
NLD,curtailment,power,2024-10-29 01:00:00,8.886305528420322e-06
NLD,curtailment,power,2024-10-29 02:00:00,8.886306143842532e-06
NLD,curtailment,power,2024-10-29 03:00:00,8.886305920616146e-06
NLD,curtailment,power,2024-10-29 04:00:00,8.886306296991726e-06
NLD,curtailment,power,2024-10-29 05:00:00,8.886306991547684e-06
NLD,curtailment,power,2024-10-29 06:00:00,8.8863005616854e-06
NLD,curtailment,power,2024-10-29 07:00:00,8.44505912610087e-06
NLD,curtailment,power,2024-10-29 08:00:00,8.444940497229388e-06
NLD,curtailment,power,2024-10-29 09:00:00,8.886278385363856e-06
NLD,curtailment,power,2024-10-29 10:00:00,8.886298761086233e-06
NLD,curtailment,power,2024-10-29 11:00:00,8.886292221529576e-06
NLD,curtailment,power,2024-10-29 12:00:00,8.886301619050532e-06
NLD,curtailment,power,2024-10-29 13:00:00,8.886301146136723e-06
NLD,curtailment,power,2024-10-29 14:00:00,8.886302718683504e-06
NLD,curtailment,power,2024-10-29 15:00:00,8.886297129906233e-06
NLD,curtailment,power,2024-10-29 16:00:00,8.886289466554509e-06
NLD,curtailment,power,2024-10-29 17:00:00,8.886232545993362e-06
NLD,curtailment,power,2024-10-29 18:00:00,8.444895009017232e-06
NLD,curtailment,power,2024-10-29 19:00:00,8.444900648901625e-06
NLD,curtailment,power,2024-10-29 20:00:00,8.444884848331571e-06
NLD,curtailment,power,2024-10-29 21:00:00,8.444921061525473e-06
NLD,curtailment,power,2024-10-29 22:00:00,8.886293334676477e-06
NLD,curtailment,power,2024-10-29 23:00:00,8.88630509171106e-06
NLD,curtailment,power,2024-10-30 00:00:00,8.886307688847107e-06
NLD,curtailment,power,2024-10-30 01:00:00,8.88630828808825e-06
NLD,curtailment,power,2024-10-30 02:00:00,8.886308888435713e-06
NLD,curtailment,power,2024-10-30 03:00:00,8.886308165728229e-06
NLD,curtailment,power,2024-10-30 04:00:00,8.886308045161911e-06
NLD,curtailment,power,2024-10-30 05:00:00,8.886307667853484e-06
NLD,curtailment,power,2024-10-30 06:00:00,8.88630514606992e-06
NLD,curtailment,power,2024-10-30 07:00:00,8.886271470554853e-06
NLD,curtailment,power,2024-10-30 08:00:00,8.88627557075073e-06
